HVAC,Light,Appliance,Misc.,Outdoor equipment
824007.0174,8479.405204,312633.3804,88907.9794,31755.105
824695.2898,8479.405204,312633.3804,88907.9794,31755.105
825383.4518,8479.405204,312633.3804,88907.9794,31755.105
826071.7206,8479.405204,312633.3804,88907.9794,31755.105
826763.3966,8479.405204,312633.3804,88907.9794,31755.105
827453.3663,8479.405204,312633.3804,88907.9794,31755.105
828142.1659,8479.405204,312633.3804,88907.9794,31755.105
828830.8059,8479.405204,312633.3804,88907.9794,31755.105
829519.0739,8479.405204,312633.3804,88907.9794,31755.105
830207.3613,8479.405204,312633.3804,88907.9794,31755.105
830915.239,8479.405204,312633.3804,88907.9794,31755.105
831573.9427,8479.405204,312633.3804,88907.9794,31755.105
832276.3922,8479.405204,312633.3804,88907.9794,31755.105
832961.472,8479.405204,312633.3804,88907.9794,31755.105
833649.3945,8479.405204,312633.3804,88907.9794,31755.105
834337.7843,8479.405204,312633.3804,88907.9794,31755.105
835025.893,8479.405204,312633.3804,88907.9794,31755.105
835713.707,8479.405204,312633.3804,88907.9794,31755.105
836401.6225,8479.405204,312633.3804,88907.9794,31755.105
837089.7913,8479.405204,312633.3804,88907.9794,31755.105
837777.7129,8479.405204,312633.3804,88907.9794,31755.105
838465.6968,8479.405204,312633.3804,88907.9794,31755.105
839153.6243,8479.405204,312633.3804,88907.9794,31755.105
839841.6507,8479.405204,312633.3804,88907.9794,31755.105
840529.483,8479.405204,312633.3804,88907.9794,31755.105
841208.6551,8479.405204,312633.3804,88907.9794,31755.105
841896.5149,8479.405204,312633.3804,88907.9794,31755.105
842584.6727,8479.405204,312633.3804,88907.9794,31755.105
843272.5574,8479.405204,312633.3804,88907.9794,31755.105
843960.5255,8479.405204,312633.3804,88907.9794,31755.105
844669.1139,8479.405204,312633.3804,88907.9794,31755.105
843151.4823,25438.21561,305796.014,101357.2311,32625.315
842752.2283,25438.21561,305796.014,101357.2311,32625.315
842414.5911,25438.21561,305796.014,101357.2311,32625.315
842107.8147,25438.21561,305796.014,101357.2311,32625.315
841804.0566,25438.21561,305796.014,101357.2311,32625.315
841504.703,25438.21561,305796.014,101357.2311,32625.315
841214.7497,25438.21561,305796.014,101357.2311,32625.315
840926.3121,25438.21561,305796.014,101357.2311,32625.315
840622.2861,25438.21561,305796.014,101357.2311,32625.315
840328.132,25438.21561,305796.014,101357.2311,32625.315
840026.5217,25438.21561,305796.014,101357.2311,32625.315
839737.079,25438.21561,305796.014,101357.2311,32625.315
839440.0939,25438.21561,305796.014,101357.2311,32625.315
839146.7517,25438.21561,305796.014,101357.2311,32625.315
838853.6013,25438.21561,305796.014,101357.2311,32625.315
838560.2165,25438.21561,305796.014,101357.2311,32625.315
838266.4936,25438.21561,305796.014,101357.2311,32625.315
837972.4958,25438.21561,305796.014,101357.2311,32625.315
837678.2007,25438.21561,305796.014,101357.2311,32625.315
837383.5616,25438.21561,305796.014,101357.2311,32625.315
837054.3292,25438.21561,305796.014,101357.2311,32625.315
836769.7913,25438.21561,305796.014,101357.2311,32625.315
836452.4586,25438.21561,305796.014,101357.2311,32625.315
836155.2877,25438.21561,305796.014,101357.2311,32625.315
835858.6268,25438.21561,305796.014,101357.2311,32625.315
835561.6106,25438.21561,305796.014,101357.2311,32625.315
835264.0887,25438.21561,305796.014,101357.2311,32625.315
834966.133,25438.21561,305796.014,101357.2311,32625.315
834667.7809,25438.21561,305796.014,101357.2311,32625.315
834384.7947,25438.21561,305796.014,101357.2311,32625.315
834087.5809,25438.21561,305796.014,101357.2311,32625.315
833796.5595,25438.21561,305796.014,101357.2311,32625.315
833502.9938,25438.21561,305796.014,101357.2311,32625.315
833202.6298,25438.21561,305796.014,101357.2311,32625.315
832901.7627,25438.21561,305796.014,101357.2311,32625.315
832600.616,25438.21561,305796.014,101357.2311,32625.315
832299.005,25438.21561,305796.014,101357.2311,32625.315
831997.0302,25438.21561,305796.014,101357.2311,32625.315
831688.9944,25438.21561,305796.014,101357.2311,32625.315
831353.1306,25438.21561,305796.014,101357.2311,32625.315
831053.233,25438.21561,305796.014,101357.2311,32625.315
830740.2362,25438.21561,305796.014,101357.2311,32625.315
830436.3764,25438.21561,305796.014,101357.2311,32625.315
830184.5496,25438.21561,305796.014,101357.2311,32625.315
829754.4086,25438.21561,305796.014,101357.2311,32625.315
829243.6588,25438.21561,305796.014,101357.2311,32625.315
828700.1727,25438.21561,305796.014,101357.2311,32625.315
828227.0913,25438.21561,305796.014,101357.2311,32625.315
827634.8444,25438.21561,305796.014,101357.2311,32625.315
827162.8622,25438.21561,305796.014,101357.2311,32625.315
826739.5946,25438.21561,305796.014,101357.2311,32625.315
826437.4292,25438.21561,305796.014,101357.2311,32625.315
826131.5648,25438.21561,305796.014,101357.2311,32625.315
825826.1102,25438.21561,305796.014,101357.2311,32625.315
825520.569,25438.21561,305796.014,101357.2311,32625.315
825214.8119,25438.21561,305796.014,101357.2311,32625.315
824910.8692,25438.21561,305796.014,101357.2311,32625.315
824606.8243,25438.21561,305796.014,101357.2311,32625.315
824300.7488,25438.21561,305796.014,101357.2311,32625.315
823994.8363,25438.21561,305796.014,101357.2311,32625.315
817565.673,52996.28253,325985.088,119454.1665,34039.40625
817544.4847,52996.28253,325985.088,119454.1665,34039.40625
817768.6922,52996.28253,325985.088,119454.1665,34039.40625
818019.6986,52996.28253,325985.088,119454.1665,34039.40625
818302.2424,52996.28253,325985.088,119454.1665,34039.40625
818606.9008,52996.28253,325985.088,119454.1665,34039.40625
818892.016,52996.28253,325985.088,119454.1665,34039.40625
819183.4372,52996.28253,325985.088,119454.1665,34039.40625
819478.8459,52996.28253,325985.088,119454.1665,34039.40625
819832.5553,52996.28253,325985.088,119454.1665,34039.40625
820141.2171,52996.28253,325985.088,119454.1665,34039.40625
820455.0778,52996.28253,325985.088,119454.1665,34039.40625
820762.4387,52996.28253,325985.088,119454.1665,34039.40625
821073.7354,52996.28253,325985.088,119454.1665,34039.40625
821356.9734,52996.28253,325985.088,119454.1665,34039.40625
821670.2184,52996.28253,325985.088,119454.1665,34039.40625
821986.3017,52996.28253,325985.088,119454.1665,34039.40625
822304.9896,52996.28253,325985.088,119454.1665,34039.40625
822631.6896,52996.28253,325985.088,119454.1665,34039.40625
822952.3912,52996.28253,325985.088,119454.1665,34039.40625
823273.6742,52996.28253,325985.088,119454.1665,34039.40625
823597.321,52996.28253,325985.088,119454.1665,34039.40625
823922.1646,52996.28253,325985.088,119454.1665,34039.40625
824255.2785,52996.28253,325985.088,119454.1665,34039.40625
824599.841,52996.28253,325985.088,119454.1665,34039.40625
824880.359,52996.28253,325985.088,119454.1665,34039.40625
825270.6901,52996.28253,325985.088,119454.1665,34039.40625
825553.3514,52996.28253,325985.088,119454.1665,34039.40625
825900.9735,52996.28253,325985.088,119454.1665,34039.40625
826209.8132,52996.28253,325985.088,119454.1665,34039.40625
826540.1249,52996.28253,325985.088,119454.1665,34039.40625
826881.7387,52996.28253,325985.088,119454.1665,34039.40625
827205.8169,52996.28253,325985.088,119454.1665,34039.40625
827561.33,52996.28253,325985.088,119454.1665,34039.40625
827893.7112,52996.28253,325985.088,119454.1665,34039.40625
828226.0606,52996.28253,325985.088,119454.1665,34039.40625
828558.7391,52996.28253,325985.088,119454.1665,34039.40625
828892.4969,52996.28253,325985.088,119454.1665,34039.40625
829226.5594,52996.28253,325985.088,119454.1665,34039.40625
829560.5304,52996.28253,325985.088,119454.1665,34039.40625
829896.0684,52996.28253,325985.088,119454.1665,34039.40625
830230.9482,52996.28253,325985.088,119454.1665,34039.40625
830566.2756,52996.28253,325985.088,119454.1665,34039.40625
830901.4943,52996.28253,325985.088,119454.1665,34039.40625
831236.5479,52996.28253,325985.088,119454.1665,34039.40625
831572.2678,52996.28253,325985.088,119454.1665,34039.40625
831908.4751,52996.28253,325985.088,119454.1665,34039.40625
832291.3839,52996.28253,325985.088,119454.1665,34039.40625
832627.2402,52996.28253,325985.088,119454.1665,34039.40625
832965.5457,52996.28253,325985.088,119454.1665,34039.40625
833301.7969,52996.28253,325985.088,119454.1665,34039.40625
833638.2792,52996.28253,325985.088,119454.1665,34039.40625
833974.6637,52996.28253,325985.088,119454.1665,34039.40625
834320.8385,52996.28253,325985.088,119454.1665,34039.40625
834696.1515,52996.28253,325985.088,119454.1665,34039.40625
835052.4883,52996.28253,325985.088,119454.1665,34039.40625
835358.6471,52996.28253,325985.088,119454.1665,34039.40625
835710.3165,52996.28253,325985.088,119454.1665,34039.40625
836050.4963,52996.28253,325985.088,119454.1665,34039.40625
836417.6433,52996.28253,325985.088,119454.1665,34039.40625
827878.9953,59355.83643,356187.9426,187827.3571,3045.735
827331.3478,59355.83643,356187.9426,187827.3571,3045.735
826963.4933,59355.83643,356187.9426,187827.3571,3045.735
826659.1983,59355.83643,356187.9426,187827.3571,3045.735
826364.2492,59355.83643,356187.9426,187827.3571,3045.735
